Customer_ID,Subscription_ID,Date_Purchased,Subscription_Type,Subscription_Period,Region,Price,Payment_Type
e993c557-e3b0-4e48-b585-e6d0222b8669,1be87b81-a3ab-4960-b70a-d9e0f058a12a,2023-11-23,Live TV,Annual,West,79.99,PayPal
536c417c-51d5-4215-8a86-80ea7805af40,258fe17e-f168-4d93-8019-0c3ec0ddf485,2023-07-05,Live TV,Annual,South,76.99,Credit Card
4bc723fc-e432-483c-8acf-e3731f34650e,07861c8f-d146-4599-8336-a9753551d163,2022-01-01,Basic,Annual,South,14.99,Credit Card
8c5b1eb3-78e4-4e92-89da-4a829ff7df12,eecbdba0-22af-4687-adc6-fc91d34fcafa,2023-02-28,Live TV,Annual,South,7.99,Credit Card
59d3351d-861d-4c0a-bc3e-247562c0682f,83c926c0-4324-462c-b90f-31ea19dc4100,2023-05-13,No Ads,Annual,South,7.99,Credit Card
ed5055c5-8a67-48a0-9cf6-80aa8293060c,8b01c944-e846-4658-9724-39d2c39402ff,2022-08-14,No Ads,Annual,South,76.99,Credit Card
fb586c35-d399-40c0-b45e-a2e309214665,df07606d-8b7a-4f76-aa69-bd0851e2d42d,2022-07-12,Live TV,Annual,West,76.99,PayPal
df0e0870-2b0f-42bb-8a34-3ba6bf3eeb0d,995cd615-e0d7-4ba8-ad1a-dd2ed01e8c25,2022-03-30,Live TV,Annual,Northeast,76.99,PayPal
1eb5c8f5-385e-4794-97c4-6e45901f07d5,d76cccef-a70e-4d87-b749-545005892448,2023-03-06,No Ads,Annual,Northeast,76.99,Bank Transfer
abe2b15f-52d2-40a1-ad73-2894c21a68ce,a93a5d64-b670-4e9b-ab3a-62594e763bcc,2022-07-19,Live TV,Annual,Midwest,76.99,Credit Card
9f602cfc-c253-427a-8bec-48ab78876299,0b581a0a-4d6e-4827-b837-fd540d5e9ba1,2022-10-24,No Ads,Annual,South,149.99,Credit Card
2718226b-8578-4cc8-9a82-5b102c69ff3c,7d353148-f97f-4391-909d-89eacd5d2df8,2023-10-03,No Ads,Annual,West,149.99,Credit Card
e39a1573-1e6f-4157-a3f1-7d25a9453bba,600c68c8-d3a0-4822-bcf5-04bd033afbe0,2022-02-02,Basic,Annual,Northeast,14.99,PayPal
b0fd8c2d-cd11-4dca-8681-17019842b5cf,be6fd28c-d854-4134-9590-a5e5a6c06df4,2023-02-18,No Ads,Annual,South,76.99,Credit Card
f96c5855-bf59-46e2-a269-817e33d5145a,c7c1e15a-fb10-4a92-b0aa-cd1267b5988f,2022-11-23,Live TV,Annual,South,76.99,Credit Card
34e0f376-71fe-45ce-b768-ee9ba1cebaee,8a6f9b14-e5f0-484e-bfdd-0d247a16c664,2023-01-29,Basic,Annual,Northeast,7.99,PayPal
10677312-33ce-4119-8cff-ddef87a337ab,8685d396-9b0b-438f-8bc5-c5ff6cfb44b2,2022-03-23,No Ads,Annual,Northeast,14.99,Credit Card
46e49f16-f454-497a-ae7b-5a2ba02f077f,f9acf855-c991-4c10-8ada-2081a11fd666,2022-02-02,Basic,Annual,Northeast,7.99,PayPal
aa4f6abf-e353-48bd-953c-9002ce1e1701,8c80a919-e448-4d4a-8295-a03eca27178e,2023-04-06,Live TV,Annual,Northeast,79.99,Bank Transfer
37ee0ffe-e245-4a9f-bb52-ad1122d9f2c2,3c5990f3-0d81-4e14-85a6-0fc2986ffd3e,2023-06-08,No Ads,Annual,Northeast,149.99,Credit Card
d5e5419e-6c1b-4354-aae2-a424d92b31fb,4bf43a54-3a56-4bbc-92df-a8d201a3a8f7,2022-08-21,Live TV,Annual,West,76.99,Credit Card
1d025148-7c45-4bda-a09f-765299749055,260b4ed4-405c-4d3d-93d7-82c60d1268ca,2022-06-17,No Ads,Annual,South,79.99,Bank Transfer
3e6f819b-8056-40d8-a9a9-9604a1f974c4,5e0153b6-ff7d-41b0-8732-b53b40d25bc6,2022-08-23,No Ads,Annual,South,149.99,Bank Transfer
5e5b997f-a1e5-407b-b839-906f739758ec,ea0432b2-b4bd-4f63-9fdc-a42b21f3c813,2023-02-28,No Ads,Annual,Northeast,14.99,Bank Transfer
b9a1763e-a17e-4ea9-833b-5d61f43dcaca,f5ea16ca-3dd9-4f20-8af9-14c7cc8aedb8,2023-09-29,Live TV,Annual,Northeast,14.99,Bank Transfer
70b18586-c236-4ac3-ab1e-6127b6165407,3222ad6d-0955-45a9-ab66-1535faa77589,2022-01-13,No Ads,Annual,Northeast,14.99,PayPal
65ae3a01-d4ff-4437-ba71-dcbe9e08231f,cdb1e40e-0f0e-45e9-a501-69592eb26124,2023-09-22,No Ads,Annual,South,76.99,PayPal
30ca92c1-91a6-48c3-83c9-e3fa76e8d43f,91563073-bf40-4ca8-abc7-be16d7877bca,2023-09-15,Live TV,Annual,West,76.99,PayPal
ad8c7ed3-e011-4ff6-be8b-e174d2f3a663,95f90dd0-e24f-4052-ad01-4797c046f65f,2022-04-08,Basic,Annual,Northeast,76.99,PayPal
2a8eb634-2fc1-4550-96ba-de0f85ec01b5,6cdd3872-b0c2-4e1e-a2aa-916ac4ccac3b,2023-12-31,Basic,Annual,South,76.99,Credit Card
0c1d461b-4d4f-4042-8029-1c94a591d995,afdb5aae-7e7f-4cb7-afbe-05c200d00a48,2022-02-08,Live TV,Annual,South,76.99,Bank Transfer
2aa9f01b-4521-43aa-9722-b5a2cf3104fc,8995d743-c3e5-4689-8b32-60a2fffabb48,2022-04-16,Live TV,Annual,South,76.99,PayPal
d137507a-56ff-451f-a151-31c36208f810,232594df-2426-4b43-941b-cd012df31056,2023-01-03,No Ads,Annual,South,149.99,PayPal
d30d02b3-5798-4d0a-bf13-65012192fb5b,dfd3e9a8-97c3-44ab-91b3-220337ba35d0,2022-02-09,Basic,Annual,South,149.99,Credit Card
e8edd17c-9aa8-48b2-8e29-bbeefca36060,0968d6dd-5c8f-4cc6-9cdf-008e4bfade9f,2022-06-03,No Ads,Annual,South,79.99,Credit Card
03fc4544-bcf5-49a2-8665-f0f6687da282,7f72537e-6f67-47f1-aeba-d131c79e66c2,2023-04-15,Live TV,Annual,South,79.99,Bank Transfer
6108ec9f-cf39-4468-b586-1c501af6d3a7,324d5a24-b618-47b5-8417-b9762625b438,2023-01-11,Live TV,Annual,South,76.99,PayPal
810be129-0eb0-4f7b-9f8e-1fce172bedf0,7867c04b-f3af-4ab3-a529-7d757693ce74,2022-11-09,No Ads,Annual,South,149.99,Bank Transfer
e18e9f80-630b-4c66-a7a2-0aaac18d084a,2417fd4d-4f61-4397-9f6a-3c845f23cb32,2022-12-21,Live TV,Annual,South,79.99,Credit Card
03e3ddfc-5679-4103-ad70-0c44917cf89c,ab6b0068-f37d-4d28-8425-f4b07ffac4ce,2023-02-22,No Ads,Annual,Northeast,79.99,Credit Card
cdfce104-3fc2-4ae9-99f5-61ba08c5235e,7a3c18f7-8d0e-4eed-aeb9-40108e042c59,2023-12-19,No Ads,Annual,Northeast,14.99,Credit Card
61b57bf1-f136-4fc5-81b8-ab2012bbbbbb,33a2bb77-4945-4184-9c3c-f909c9747efc,2023-03-22,Basic,Annual,West,7.99,Bank Transfer
7050fa6a-ffb8-45eb-a94f-d3990af872c4,6643b192-1607-48e2-bb6e-9142a685a4e2,2023-03-08,No Ads,Annual,South,149.99,Bank Transfer
5472073c-6c69-4368-8476-c13e0f0a689c,bd51ea8d-9ab9-4ace-bb82-dbee1cd2230c,2022-05-09,Live TV,Annual,West,76.99,Bank Transfer
4a0025c5-c29b-4769-b951-d13f0917db6a,8361e6d0-2b3d-46c0-b850-32bb40a3a3ed,2022-10-22,No Ads,Annual,Northeast,149.99,Bank Transfer
38385f5e-f72a-4f5e-9ba4-9b68cf7e703e,f4fc5cd3-c090-41c2-a475-d84bca0d624c,2022-06-21,Live TV,Annual,South,76.99,Credit Card
ddc11807-8182-4c1e-83a3-83d4618b0444,6df6892a-f8fb-4de3-a126-cc8f22bd5697,2023-08-08,Live TV,Annual,South,7.99,PayPal
f7bf124e-162f-4dd6-8a61-e2342388d5de,4434a3ea-ad3b-4814-90fc-60ca679173fb,2023-04-20,No Ads,Annual,South,76.99,Credit Card
ea913fe1-27af-4e26-9f63-a3c18cb73dea,2e126519-739e-4ba8-9d41-2b825c58557b,2022-05-17,No Ads,Annual,West,79.99,Credit Card
af0bed89-b073-4c31-bc6a-7f5c1448276c,1cfe6aa5-31f3-42f7-8e60-aacbb5226ccf,2023-04-20,No Ads,Annual,Northeast,76.99,Credit Card
945cbfcb-0aa8-47bf-b7e6-044c85ca77a5,a7c2b531-c570-429f-9ddf-a8f21fdb1099,2023-10-17,No Ads,Annual,Northeast,79.99,Credit Card
b3b9d72b-3306-4b92-b73b-1b7db6f80cbc,1b809182-84ea-4f92-8e00-c179bfb5c7c9,2022-06-03,Live TV,Annual,South,14.99,Credit Card
4fd843bd-c8bd-4619-b819-4f32a231b11e,6714484d-a5ac-4a5c-9002-efefec9fca32,2022-11-08,Live TV,Annual,Northeast,76.99,Bank Transfer
71a41b02-3b77-429c-82e9-6d019507999f,d941305f-6cca-45d6-b0e5-9d9e6009e08a,2022-07-15,Basic,Annual,South,7.99,PayPal
f58c8656-6b66-476d-96ea-a5e80b4771bc,9b6a8287-a989-476a-90e1-cc8bef6eb824,2023-06-09,Live TV,Annual,South,76.99,Credit Card
002fe649-e8da-4f6e-aa18-f5d1c5eaec24,92359376-8228-4f22-bfa1-412cbb31d263,2023-07-11,Live TV,Annual,Midwest,76.99,PayPal
7b91d40b-1194-4bf8-81a0-1dc152d04a89,d15f8095-a705-496f-9aeb-d91d0ea6d935,2023-01-26,No Ads,Annual,Northeast,149.99,Bank Transfer
bc567225-d283-4f11-92c3-1f96cbb0b115,604cf812-a72a-4abe-9d1e-39863a592c77,2023-06-14,Basic,Annual,Midwest,7.99,PayPal
5f81161d-574e-4c8a-877f-e1779125b05c,fe70ad73-07b7-4f68-bf58-a343ef6a013a,2022-07-11,Basic,Annual,Northeast,7.99,PayPal
07c35cae-6a5a-414a-87a9-dabf370ce60e,3be527a7-c73b-44ca-b1a3-eafe0bbf393b,2023-11-06,Live TV,Annual,Northeast,76.99,PayPal
dd9762df-5ed4-4f8f-9915-8bebb8b0a954,27e32718-cefb-4e46-95ed-53344a94504d,2022-09-12,No Ads,Annual,Northeast,7.99,PayPal
3ae2a4f5-2316-4ec1-a6cc-737d12c11e20,e35f2aba-bf46-40be-ae99-d9c242902e87,2022-03-16,Basic,Annual,Northeast,149.99,PayPal
d5e91677-ced4-4c3f-bd51-2fee9a02c3a1,7f9353d5-ccc3-4f51-8117-89d78972ca4c,2023-11-25,Basic,Annual,Northeast,76.99,Bank Transfer
89ae9e6a-8602-45bd-bdc7-818b56861f01,1dcd9d63-61b4-4a98-a897-5bd9052f888d,2023-08-05,Live TV,Annual,West,76.99,Credit Card
1d0ffea2-8f60-4602-9158-c9f68ec49216,bd383cdb-ef8d-4f1f-bab9-0db81eaaa3ef,2023-04-26,Live TV,Annual,South,76.99,Credit Card
e7612562-5d02-4a3f-9f45-bdc862928091,c3f104e6-fd7f-4439-9202-55650a1afe43,2022-11-09,No Ads,Annual,West,14.99,PayPal
ba8324eb-2905-49f8-9aa0-8bf49f66e8df,f2443cd1-5769-4805-9a0c-2e932e300eea,2022-04-23,No Ads,Annual,Midwest,76.99,Bank Transfer
d5498e65-deb5-4b5e-af85-84c14a26b503,07ead134-4f0d-4025-b8bf-953c3a1f89a3,2023-07-07,No Ads,Annual,South,149.99,Credit Card
ca6ec681-4f50-4e66-80cb-cdd6585b0825,3c3825d6-9888-4e05-a4b6-74546773ffdc,2023-11-04,Live TV,Annual,Northeast,76.99,Credit Card
f4d6cd0f-c994-4460-9fa1-843327fc3d40,e0dd3a98-448a-4bd7-8bba-0fda7d3188fa,2022-06-18,Live TV,Annual,West,7.99,PayPal
47b7bf4f-a14c-4a66-b85e-061d15d3d8b5,3740a2d6-89a0-4e0f-817f-0296150d82c4,2023-08-29,Live TV,Annual,Northeast,76.99,Credit Card
6e7d0027-88d1-4959-8c78-3cceecb65050,8ec0f53a-90d3-4b1d-a3d6-67936486f83f,2023-04-19,Basic,Annual,South,79.99,Bank Transfer
8fac092c-922a-4fba-acbb-12673a6420be,18cc8a76-84bd-41ca-8c10-63a90ca3e5df,2022-09-08,Basic,Annual,Northeast,76.99,Bank Transfer
40eddff5-68ee-4ecd-8fd7-5f537622f267,d9ebdb03-a87d-4a5c-bf08-7682ff3b8213,2022-08-05,Live TV,Annual,Northeast,76.99,Credit Card
84a5b4a1-fc08-440c-aad4-7a2cd6a202cf,451dd728-49dc-47e1-9966-6aec6348075c,2022-08-04,Live TV,Annual,West,76.99,PayPal
d72c1af1-2fea-4c8c-b3a4-e07d89f68a5c,78d57377-857a-4041-a451-1e665214a9c5,2022-03-12,No Ads,Annual,Midwest,76.99,Credit Card
a7543f22-efa6-4f43-bcda-57b5e3f803a0,795c59b7-cb31-4638-a074-315da19fca7b,2023-12-28,No Ads,Annual,West,79.99,PayPal
d0ef8ea6-3118-4ca7-9a48-2cc51926ca20,008b2279-eaa6-4b39-bb01-acebca349cec,2022-10-13,Basic,Annual,Midwest,7.99,Credit Card
e3a67f3a-a0e6-4765-9961-39795f8805ff,c1010e23-0119-412c-97f0-db5d1e991335,2022-03-08,Basic,Annual,Northeast,7.99,Bank Transfer
9171ca83-2007-4169-a958-01bf6b559fe7,d697fbea-ad61-4c75-83e3-3d361ee29094,2022-11-24,No Ads,Annual,South,149.99,Bank Transfer
ad7bf1c4-a123-462e-9363-1b8e4fdf2e2c,69afa9bd-dc9e-4036-973b-fe99e3f59874,2022-01-23,No Ads,Annual,Northeast,149.99,PayPal
647e4bfd-296a-472c-b851-a118e636258b,e31aa28e-2cb9-4f78-90f2-ef6f7eae6eaa,2022-07-06,No Ads,Annual,West,149.99,Bank Transfer
84656db2-317d-4ad3-bd2e-fa986aad07c6,70cfd88b-b5dd-4eab-922e-248171c9bf02,2023-06-27,Live TV,Annual,Midwest,76.99,PayPal
af022d1f-3fca-4c34-b1ba-d184b34fe2de,2bb84e53-03f3-4f7e-b38f-a9d0815b3398,2022-10-23,Basic,Annual,South,7.99,PayPal
70ffcc70-5cfd-4301-8ab2-bc3b0b7730c9,6f47f6d8-6599-467e-acf4-b03f7c0bb98b,2022-05-28,No Ads,Annual,Northeast,76.99,Credit Card
d9d0ccc3-9bcc-47e7-af21-a985b86b89cd,bc1656dd-7ae0-4cc4-ab75-3b26c405ff38,2023-02-23,No Ads,Annual,West,149.99,Credit Card
765259bf-019d-4334-ab71-a09e8f791f96,0610e450-743a-4b3f-abf5-3894fcc6b172,2023-10-14,Live TV,Annual,Northeast,76.99,Credit Card
a8839bb4-08c7-455a-852d-cea747247c3f,0714d4f5-8eb7-4909-bdf4-1481d5ce6b9f,2022-05-01,Basic,Annual,South,79.99,Credit Card
ae4f15d9-3846-496a-87ce-4096ec2299f4,2824f33b-2790-4c57-a62d-2599f4ec8606,2023-02-28,Basic,Annual,South,7.99,Bank Transfer
96c6f5a6-1ee1-42d6-8458-c1fa39c61ba8,5597d90f-c076-4882-8364-7f2583310655,2022-03-02,Basic,Annual,West,76.99,Bank Transfer
61cb84e7-e244-42cc-ac4f-a4a96a1e0fad,da5ed7eb-b6e1-4fb7-b06e-a401af1a324a,2022-10-27,Live TV,Annual,Northeast,14.99,Bank Transfer
91148a13-463f-446d-b583-cc60175c9b22,9f801ce0-c06b-4dbd-bed0-337bfbc7b697,2022-01-18,No Ads,Annual,Midwest,76.99,PayPal
8c34cc7f-ffe2-48a1-a0d8-4c68f7eaeab6,13bdadca-f95c-4fdd-930c-56bea66ba390,2023-11-28,No Ads,Annual,Northeast,14.99,Credit Card
5c9c6893-374d-4d30-8b32-b1fe967eba38,95f1669d-1d51-40ff-a7ce-1ce9d5b4ea08,2023-09-24,Live TV,Annual,Northeast,14.99,Credit Card
390bb63c-b6f6-41e9-b49d-5f0aaccde389,a2615a36-fa60-4fd7-b166-a6a3a612004d,2022-07-30,No Ads,Annual,South,14.99,PayPal
43c19243-9015-474b-a677-7edee677152c,d4b998e0-4227-40db-8f9e-8fa25822e368,2023-02-01,Basic,Annual,South,79.99,PayPal
444e6e0a-7b40-447c-8ed9-600aeca28254,c5f23c4b-5407-4abe-ab2f-0278bdd37bd3,2022-07-22,Live TV,Annual,West,14.99,Bank Transfer
b2e52c76-b1b2-4800-9e75-b90171b3e393,106aeb4b-351e-4d4d-8319-344674766daf,2022-05-12,No Ads,Annual,Northeast,76.99,Credit Card
c3164389-6e9a-4879-b680-09bdff150e2a,6287b751-a461-48ad-acbb-ec30055bb3b1,2022-03-14,No Ads,Annual,Northeast,149.99,Credit Card
ec18c985-ce08-4b4f-af29-1acbc3b6fc12,4cce19c6-1840-4208-8178-2bfd240bb6e8,2023-12-29,No Ads,Annual,Northeast,14.99,Credit Card
c5ff09c1-bac9-4bc6-871b-6b8ce320712c,f822cd47-e7b2-441f-93db-bd6ddefff2f9,2022-09-03,No Ads,Annual,Northeast,7.99,Bank Transfer
15b8bad3-3bca-4af9-b7b5-dca8871f597f,871670ac-31ba-414f-b4f6-e6e3bd67b166,2022-02-13,Live TV,Annual,Midwest,76.99,PayPal
0ec7cacf-076e-4791-9281-8ee970f03d1d,f4d65671-7019-4cd1-8496-e8c8c51d1610,2023-01-14,Basic,Annual,Northeast,79.99,Credit Card
3c38d9a0-22a9-432a-ba90-33a9ea6b8ed7,56a1b4d1-5e0b-4820-913f-2dd3084454aa,2023-07-29,Basic,Annual,Northeast,14.99,PayPal
d599e41a-72bc-4246-98d6-e5cc2855398d,ca851cfc-b02f-4be2-92e5-8c373bc49f82,2023-12-04,Live TV,Annual,South,76.99,Bank Transfer
8ae90c50-e1b7-4b56-936b-619aea1aea4a,b045c70d-204f-4bd0-afc1-b5da138e7c68,2023-09-25,Live TV,Annual,Northeast,76.99,Bank Transfer
999a7161-5895-4f4e-8234-8ad643ea728c,f56a7fd3-bd9d-4116-aa25-abafbb29d2ac,2022-04-30,No Ads,Annual,Northeast,79.99,PayPal
ba6f6d2c-c855-41c9-b311-1844f3145447,78be9d4a-9f23-4437-9e8b-085accdfd07a,2023-09-30,No Ads,Annual,South,76.99,Credit Card
d20291da-bf77-48da-ac24-5bd490912578,351abea4-0efa-44f0-86cb-583c2e7b60b7,2023-10-14,No Ads,Annual,South,7.99,Credit Card
c47c21b0-3e92-4f51-a969-2bb693e0fdd6,a1118455-7e24-4499-a50f-ca6b34b9be7b,2022-07-19,Live TV,Annual,Northeast,76.99,PayPal
2d97035a-4012-4c78-839a-256586ff0f6b,008e23f6-f5a9-48bd-a500-b4233309885a,2022-01-27,No Ads,Annual,Northeast,76.99,PayPal
386b07c0-c5cf-430f-b6ae-0fb1d343c671,3caeae60-2137-4bac-bc71-ce7d34926367,2022-10-22,No Ads,Annual,Northeast,14.99,Credit Card
4c824449-3140-40cc-84cb-9171937c5f3a,28ef1ec7-d95e-4de7-a75c-3692d5b6e054,2022-01-01,Live TV,Annual,Northeast,76.99,Credit Card
d996d237-02f4-4d97-b644-3c499ce59727,e0bd2ddc-9ec6-4cd7-a912-22956e173d9f,2022-10-03,Basic,Annual,West,79.99,Credit Card
1552a5e8-96f4-4baf-8f1b-adaa2f99bacd,557fc3da-6a33-4ff9-8c9e-9b3419557ecc,2023-09-03,Live TV,Annual,South,76.99,Bank Transfer
1021bea6-d9f2-4beb-82c1-099107e8f1e4,e8744ebc-db4d-490a-8001-bd2ed6839e45,2023-04-23,No Ads,Annual,Midwest,76.99,Credit Card
cffd25ea-2d04-482c-9eab-6bd0d1d1019d,a274d7dc-4a52-40c9-9169-cdb5faa908a9,2022-09-29,No Ads,Annual,West,14.99,PayPal
97f4bf5e-20c1-4d2a-9741-047f83a7b2a8,09708f14-dd65-4224-9db0-5d564afa601c,2022-12-24,No Ads,Annual,Northeast,149.99,Credit Card
7cecb275-53de-4aab-90a0-ee723611dd06,a7d8bd0e-98d1-4891-acaf-697cd33e6716,2023-03-14,No Ads,Annual,South,14.99,PayPal
404c8866-7723-4ba5-ba38-0e6d312bc719,7cea59d7-3370-4e5c-8f96-57aef5f4c907,2023-01-10,No Ads,Annual,Northeast,149.99,PayPal
5caed0b6-150a-4629-95b6-9ea2f40a304a,ca877a86-249a-470a-b6e7-c9bb18af3fe3,2022-08-24,No Ads,Annual,West,14.99,Bank Transfer
428dc0e2-571c-475d-97db-7dad4b86a01a,d3c7c79b-9aac-46b4-92ab-818f81826846,2023-11-06,No Ads,Annual,Midwest,149.99,Credit Card
7438ae70-8eb7-4ff3-ac2a-bb703f90ccb7,2754648c-178a-4175-8688-691d2804369b,2023-12-20,No Ads,Annual,South,14.99,Bank Transfer
d5c2ab4b-dafd-441b-b23e-587dfa1a8ef5,58774787-dea5-4fa8-a3e5-d9be7e91f5d8,2023-02-07,No Ads,Annual,West,14.99,Bank Transfer
a2a6d721-530e-4c7f-ae74-0ceb537bfb57,c7e4206b-098c-424e-9d80-b9c9c7f7f1d4,2023-08-18,No Ads,Annual,South,76.99,Bank Transfer
4cf7d271-0545-489b-bceb-e9349d8e9d56,b44795fe-79ed-4b32-bdd9-e5cedee44ccf,2022-06-09,No Ads,Annual,Midwest,14.99,Bank Transfer
69e3a617-5ecf-4555-b34c-0b55c0331c97,70b68bc9-13c1-4501-9aab-8200ef7bdeef,2022-03-15,Live TV,Annual,South,76.99,PayPal
ef111f8d-310c-4d32-ba33-88fdd212cb45,2e23cbbf-76df-47e1-aa0c-a2ebf13cdb2c,2023-07-06,Basic,Annual,South,79.99,Bank Transfer
b6b684b9-fa55-44de-8d2b-a0eb5db571ca,c885cd5a-c47b-4a9b-901d-8899eb5c3083,2022-01-20,No Ads,Annual,South,149.99,PayPal
47a0bdfa-25d3-40d0-812c-79af3f61f08a,a7b3eb84-3c99-4af2-8b28-fde7ab1ebc27,2023-04-29,Basic,Annual,Northeast,76.99,PayPal
7c2642c8-34bd-4ff9-b0b3-65f89b51d437,cb03744a-0f78-4c28-b139-116ab04bb04c,2023-02-13,No Ads,Annual,Northeast,76.99,PayPal
fca9c3b7-0ac2-4255-bea8-ee916c81a180,208b2499-8b6c-4a1c-b25c-6fbb26f5cdcb,2023-09-22,No Ads,Annual,West,76.99,Bank Transfer
7aa027a5-f625-4e21-8848-a832c4eddea2,13467718-a983-4c70-86ea-22c6d7c01463,2023-02-01,Live TV,Annual,South,76.99,PayPal
7b85e1e2-e10e-4d6a-a479-21150b8afac7,7b2f07a9-db7e-4e77-b69a-18fba64f4210,2022-04-08,Basic,Annual,South,79.99,Bank Transfer
da89707c-e769-40b7-901e-a3f3baa3da6f,d349d6d9-8458-4f5f-a758-125561cd91f6,2022-02-09,Live TV,Annual,South,14.99,Bank Transfer
a012bd48-1f35-4d93-95a3-a663996de3f2,7af9371a-330a-4972-9331-deaa3d92e252,2022-03-27,No Ads,Annual,South,149.99,Bank Transfer
4156c8cc-7dbe-4bac-b7bf-c53374f17132,7c53b507-7aab-40f0-a01e-c04fcd14c31d,2022-06-27,No Ads,Annual,South,7.99,Credit Card
02077f7e-53bf-4358-a28c-b6e8076bcc34,4040c6f0-fc9e-4957-b5bf-47a4283d6547,2022-02-27,Live TV,Annual,South,76.99,Bank Transfer
ad61f96d-7885-41b4-b779-1cdab6d517d6,46366629-d29a-47bf-b5ad-a8f3e53c07f6,2022-01-23,No Ads,Annual,Northeast,76.99,Credit Card
cf92fe8f-ab18-43ad-9e08-420a7d5e866f,b7ad0fb8-acf3-4588-b0e1-c6cf2157d6f2,2023-09-21,No Ads,Annual,West,149.99,Bank Transfer
70fdaff6-95bd-40c3-b082-0fea6745feb7,f060cb48-2ac3-4453-b954-55ff708a4a96,2022-09-05,No Ads,Annual,South,79.99,Bank Transfer
765c2584-be7e-4a4c-aede-dabdd97291ac,8c66bc97-0069-4ca9-b899-4111fe3259e6,2023-06-01,No Ads,Annual,Northeast,14.99,PayPal
c9910a49-0563-40ea-bacc-63d2c071c282,537b9483-97b4-4121-837f-bfc551107c26,2022-02-06,No Ads,Annual,Midwest,149.99,Bank Transfer
87603dcb-21c5-42f1-bff1-ca871d384aca,11a405c5-7626-4f7c-b64d-751e754e9f9d,2022-11-16,No Ads,Annual,West,76.99,PayPal
326ae41c-8118-428d-9b30-5985981154d9,f32196c3-1aef-451d-8ec4-f46b59d6fe90,2022-08-18,No Ads,Annual,Northeast,149.99,Bank Transfer
7ab2b495-a368-4f24-a800-5736113ec87e,27186920-9bc3-479d-893b-bb14437ed41b,2023-04-11,No Ads,Annual,South,79.99,Credit Card
7d991ff0-732d-4d2b-a021-96cb6f893557,7466d1ef-52a9-4792-ae7f-6a674c9a043e,2023-05-08,No Ads,Annual,West,149.99,Credit Card
f9e795c8-df67-4202-a7c7-239a00744a51,e74459ee-14dc-4248-a36c-9aa28bb47b74,2022-07-12,No Ads,Annual,Northeast,14.99,PayPal
cf6f895c-45f1-4d6d-929b-9f9cd7e7afdd,bf5ee599-05e5-4815-b92d-cdb528a93f4c,2022-07-01,No Ads,Annual,Northeast,76.99,Credit Card
207f535a-f851-4d95-a3dd-ff7cbaf2d10c,93d19dcb-3fd4-45ff-9118-b754a8787227,2023-04-18,Live TV,Annual,Northeast,149.99,PayPal
12042bcd-2853-47dd-98b1-8f81299c7e03,9e2b8e31-a160-4226-be4b-e07c8e4cbfee,2022-04-06,No Ads,Annual,Northeast,76.99,Credit Card
48dac1fd-f158-4274-8bb9-dcf89c866463,23c20448-c5f7-400c-9583-d1f0aa6da4ca,2022-07-25,No Ads,Annual,Midwest,14.99,PayPal
313c6880-e92b-4c4a-9d16-01a9ca4afdb5,cfe1606a-4563-4e38-a908-05bd11a947cb,2022-06-08,Live TV,Annual,West,76.99,Credit Card
bbd28757-490b-4ac7-81a0-cfafd4b0eaa5,0bd5baf0-1331-4524-a3a1-100105e77656,2023-10-14,Live TV,Annual,Northeast,76.99,PayPal
b97f911c-18d9-4aa3-bad2-053dda531307,394d5921-f167-4ae0-a9f6-04ddcfb19505,2023-04-11,No Ads,Annual,Northeast,14.99,PayPal
60ab288a-7758-4702-8fe1-0946d19b317b,258cc5b8-b4cb-4e55-bae6-1fb2c558f0dd,2022-09-01,Live TV,Annual,South,149.99,Bank Transfer
f4e45eb4-3ae2-42e9-bb4c-4ac0bb8962fa,42f6f4f8-3ff2-439b-869b-ff9734f67039,2023-04-27,No Ads,Annual,West,79.99,PayPal
ccee6754-859b-4661-94b0-75f32248ecb3,885ccb55-fb3a-4ce8-8872-2bd81567aad3,2022-04-13,No Ads,Annual,West,79.99,PayPal
93fd9b3f-8356-41ca-9c1f-21b1f4549f1d,aaf839e8-725d-443f-925e-2f135f5a0d39,2023-06-20,No Ads,Annual,Northeast,76.99,Credit Card
17e2bfa9-b8a4-4007-9b5d-8fa794c5bac3,197a0c64-d593-4886-b6ec-0bca31bdba8a,2022-05-21,Basic,Annual,Northeast,79.99,PayPal
41a752b9-b09a-459e-be54-d3a06912bc1d,e91dd58c-5f34-4dd1-beef-5218aefd67b1,2022-08-28,No Ads,Annual,West,76.99,Credit Card
fca26b66-f6b4-4de2-acc7-c380f7a5a473,a499ce39-61bb-4b87-b480-ffb5188eb66a,2022-10-08,Live TV,Annual,Northeast,7.99,Bank Transfer
b1ff26db-58e4-4e8e-ab90-baadcb990bc1,b5bc57b4-4aa4-45cc-b25a-63262aeae1e6,2022-01-15,Live TV,Annual,West,76.99,Bank Transfer
8633a917-58e9-47d9-9a70-8defb0718dbe,02664ea0-8eb9-4b1d-80bf-4f36858163e0,2022-05-28,Live TV,Annual,Northeast,76.99,PayPal
c00f0ba4-6a46-4977-932b-fd678ae8e81f,dd6681f3-8ba3-414b-8a6f-1ba036090de6,2022-12-27,Live TV,Annual,West,76.99,Credit Card
